TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionAmount_Bin,CustomerAge_Bin,Target
TX000248,AC00337,492.06,2023-10-19 16:14:15,Debit,Fresno,D000411,60.166.231.236,M012,Online,23.0,Student,74.0,1.0,857.8999999999996,2024-11-04 08:09:56,2,1,0
TX000250,AC00126,73.55000000000001,2023-01-09 16:09:48,Debit,Atlanta,D000210,196.121.240.10,M086,ATM,51.0,Engineer,158.0,1.0,2812.06,2024-11-04 08:11:21,1,2,6
TX000251,AC00304,760.53,2023-09-04 18:13:25,Debit,Phoenix,D000651,177.116.108.246,M005,Online,57.0,Engineer,118.0,1.0,6179.91,2024-11-04 08:09:35,0,2,5
TX000253,AC00041,371.69,2023-12-22 16:27:49,Debit,San Francisco,D000374,124.180.225.109,M020,Branch,67.0,Retired,143.0,1.0,3484.32,2024-11-04 08:09:59,2,3,6
TX000254,AC00442,218.96,2023-08-30 16:11:47,Debit,Seattle,D000556,52.196.112.199,M021,ATM,18.0,Student,13.0,1.0,754.21,2024-11-04 08:10:35,2,1,0
TX000255,AC00430,227.39,2023-12-25 16:58:19,Debit,Atlanta,D000207,96.115.67.230,M010,Online,18.0,Student,65.0,1.0,751.0900000000001,2024-11-04 08:11:36,2,1,0
TX000258,AC00430,341.15,2023-02-13 17:13:49,Debit,San Jose,D000453,6.44.165.160,M042,Online,18.0,Student,148.0,1.0,511.3699999999999,2024-11-04 08:10:09,2,1,0
TX000259,AC00363,434.58,2023-09-06 16:28:38,Debit,Memphis,D000136,80.92.209.207,M091,ATM,59.0,Doctor,215.0,1.0,12648.32,2024-11-04 08:08:15,2,2,1
TX000261,AC00085,75.15,2023-09-18 17:31:23,Debit,Boston,D000014,135.29.211.116,M094,ATM,23.0,Student,154.0,1.0,1092.92,2024-11-04 08:11:00,1,1,8
TX000262,AC00448,23.30000000000001,2023-08-14 18:13:38,Debit,Los Angeles,D000385,111.226.226.202,M061,ATM,59.0,Engineer,161.0,1.0,6711.15,2024-11-04 08:08:06,1,2,6
TX000265,AC00366,488.15,2023-07-31 16:01:00,Debit,Louisville,D000257,81.102.230.41,M098,Branch,43.0,Engineer,168.0,1.0,7071.09,2024-11-04 08:11:13,2,2,6
TX000266,AC00338,12.819999999999993,2023-04-05 18:37:10,Debit,Fort Worth,D000482,152.234.65.155,M055,ATM,44.0,Engineer,156.0,1.0,9045.19,2024-11-04 08:08:25,1,2,1
TX000268,AC00424,535.91,2023-07-07 16:38:12,Debit,Las Vegas,D000583,104.80.232.55,M097,Online,43.0,Engineer,22.0,1.0,9642.12,2024-11-04 08:10:49,0,2,5
TX000269,AC00171,97.98000000000002,2023-02-06 16:09:48,Debit,Denver,D000470,211.42.9.0,M033,Branch,72.0,Retired,18.0,1.0,7460.33,2024-11-04 08:08:43,1,3,4
TX000271,AC00023,196.08,2023-08-25 16:52:28,Debit,San Francisco,D000623,198.73.211.114,M088,Online,61.0,Retired,98.0,1.0,4233.82,2024-11-04 08:06:31,2,3,4
TX000272,AC00263,251.18,2023-06-01 16:51:11,Debit,San Jose,D000056,134.222.122.238,M058,ATM,42.0,Engineer,246.0,1.0,8303.9,2024-11-04 08:07:55,2,2,6
TX000273,AC00423,44.52000000000001,2023-03-28 18:30:25,Debit,El Paso,D000618,89.21.156.229,M081,Online,28.0,Student,205.0,1.0,314.27999999999975,2024-11-04 08:10:28,1,0,2
TX000274,AC00455,178.87,2023-05-23 16:03:54,Debit,Baltimore,D000663,134.247.5.188,M001,Online,35.0,Doctor,180.0,1.0,5241.23,2024-11-04 08:10:16,2,0,7
TX000276,AC00055,386.68,2023-10-31 16:48:01,Debit,New York,D000453,207.157.126.125,M019,Branch,46.0,Doctor,128.0,1.0,6863.06,2024-11-04 08:06:28,2,2,1
TX000277,AC00403,167.14,2023-04-24 18:33:29,Debit,Denver,D000231,125.89.163.224,M049,Online,76.0,Retired,19.999999999999986,1.0,3877.73,2024-11-04 08:06:26,2,3,4
TX000278,AC00220,345.22,2023-09-05 16:55:47,Debit,Fresno,D000217,164.75.163.220,M025,Branch,69.0,Retired,253.0,1.0,4046.58,2024-11-04 08:07:35,2,3,4
TX000279,AC00009,74.85,2023-12-25 17:19:08,Debit,Raleigh,D000526,191.82.103.198,M091,ATM,72.0,Retired,117.0,1.0,2409.73,2024-11-04 08:11:49,1,3,6
TX000280,AC00445,671.73,2023-10-16 16:15:54,Debit,Washington,D000641,112.56.160.202,M071,Branch,58.0,Engineer,54.0,1.0,5211.88,2024-11-04 08:12:04,0,2,5
TX000280,AC00133,255.04,2023-11-23 16:15:59,Debit,Seattle,D000206,98.39.212.221,M084,ATM,45.0,Engineer,152.0,1.0,6217.86,2024-11-04 08:11:38,2,2,6
TX000282,AC00362,45.77000000000001,2023-02-09 17:50:23,Debit,Philadelphia,D000484,85.239.236.80,M066,Online,25.0,Student,109.0,1.0,5978.12,2024-11-04 08:08:01,1,1,0
TX000286,AC00033,47.420000000000016,2023-12-19 16:46:08,Debit,San Diego,D000249,41.0.10.107,M012,ATM,64.0,Doctor,28.0,1.0,8253.52,2024-11-04 08:08:56,1,3,1
TX000287,AC00087,35.99000000000004,2023-01-18 17:53:37,Debit,Miami,D000270,162.207.77.170,M023,Branch,63.0,Retired,129.0,1.0,4489.79,2024-11-04 08:09:17,1,3,4
TX000290,AC00093,48.72,2023-09-29 18:54:28,Debit,Virginia Beach,D000567,158.135.64.240,M063,Branch,21.0,Student,17.0,1.0,816.0799999999999,2024-11-04 08:07:27,1,1,8
TX000291,AC00427,43.46000000000001,2023-07-21 17:02:42,Debit,Boston,D000263,21.190.11.223,M020,ATM,25.0,Student,80.0,1.0,578.0599999999995,2024-11-04 08:10:45,1,1,0
TX000292,AC00189,443.79,2023-10-09 18:28:04,Debit,Las Vegas,D000407,198.39.35.23,M099,ATM,53.0,Retired,87.0,1.0,3133.85,2024-11-04 08:11:16,2,2,6
TX000294,AC00495,365.14,2023-12-01 18:46:28,Debit,Dallas,D000640,173.232.121.213,M002,Online,68.0,Retired,57.0,1.0,5894.09,2024-11-04 08:07:25,2,3,4
TX000295,AC00148,757.4099999999999,2023-05-05 16:31:53,Debit,Los Angeles,D000383,125.89.163.224,M048,ATM,22.0,Student,37.0,1.0,9532.42,2024-11-04 08:09:03,0,1,5
TX000296,AC00272,20.539999999999992,2023-08-21 18:09:24,Debit,Fort Worth,D000348,171.101.134.74,M055,Branch,51.0,Engineer,72.0,1.0,5327.03,2024-11-04 08:07:27,1,2,4
TX000297,AC00381,475.36,2023-10-02 16:03:09,Debit,Phoenix,D000540,132.127.5.187,M018,ATM,34.0,Engineer,105.0,1.0,2000.6,2024-11-04 08:06:59,2,0,2
TX000298,AC00110,34.74000000000001,2023-06-26 16:40:21,Debit,San Francisco,D000320,82.88.241.226,M072,ATM,56.0,Retired,24.0,1.0,6827.57,2024-11-04 08:11:03,1,2,6
TX000300,AC00035,211.18,2023-10-16 16:09:47,Debit,Washington,D000428,64.89.183.39,M059,ATM,73.0,Retired,90.0,1.0,4069.17,2024-11-04 08:11:50,2,3,6
TX000303,AC00466,61.43000000000001,2023-06-29 16:16:37,Debit,Phoenix,D000084,14.200.197.126,M035,Online,24.0,Student,170.0,1.0,1882.77,2024-11-04 08:08:18,1,1,2
TX000304,AC00489,167.44,2023-09-25 16:11:18,Debit,Mesa,D000483,166.7.230.111,M087,Branch,37.0,Doctor,82.0,1.0,12526.71,2024-11-04 08:10:49,2,0,7
TX000304,AC00306,361.46,2023-04-07 17:23:05,Debit,Nashville,D000169,171.150.178.172,M093,Online,21.0,Student,83.0,1.0,4737.84,2024-11-04 08:10:42,2,1,0
TX000306,AC00431,378.85,2023-06-16 17:21:15,Debit,Virginia Beach,D000043,192.95.36.246,M089,Branch,78.0,Retired,126.0,1.0,2300.53,2024-11-04 08:09:07,2,3,6
TX000307,AC00233,241.11,2023-06-16 16:41:23,Debit,Columbus,D000443,195.164.171.146,M063,Branch,30.0,Doctor,55.0,1.0,12385.05,2024-11-04 08:10:49,2,0,7
TX000314,AC00445,485.54,2023-12-08 16:47:48,Debit,Louisville,D000343,121.67.144.20,M080,Online,19.000000000000004,Student,148.0,1.0,1533.3199999999997,2024-11-04 08:11:09,2,1,2
TX000315,AC00371,321.15,2023-02-10 17:06:40,Debit,Los Angeles,D000151,200.164.13.160,M037,Branch,46.0,Doctor,179.0,1.0,7005.05,2024-11-04 08:06:33,2,2,4
TX000316,AC00164,711.3,2023-06-26 18:57:37,Debit,San Jose,D000581,109.42.41.157,M076,Branch,21.0,Student,51.0,1.0,955.3999999999996,2024-11-04 08:09:32,0,1,2
TX000317,AC00200,12.22999999999999,2023-10-12 16:02:13,Debit,Houston,D000177,23.92.205.75,M065,ATM,42.0,Engineer,139.0,1.0,7844.88,2024-11-04 08:07:29,1,2,6
TX000318,AC00310,350.94,2023-10-30 17:17:51,Debit,Chicago,D000154,100.137.90.188,M013,ATM,20.0,Student,64.0,1.0,221.5600000000004,2024-11-04 08:10:35,2,1,0
TX000319,AC00106,301.85,2023-04-18 17:43:50,Debit,Columbus,D000433,55.154.161.250,M062,Online,54.0,Engineer,25.0,1.0,6586.19,2024-11-04 08:10:05,2,2,4
TX000319,AC00444,29.340000000000032,2023-03-09 17:37:08,Debit,Louisville,D000029,40.198.240.246,M087,Online,65.0,Retired,30.0,1.0,3944.82,2024-11-04 08:11:42,1,3,4
TX000321,AC00441,231.71,2023-04-24 17:01:08,Debit,Raleigh,D000315,26.105.49.129,M060,Branch,27.0,Student,148.0,1.0,1127.98,2024-11-04 08:07:02,2,0,2
TX000322,AC00300,179.43,2023-08-11 18:20:48,Debit,Oklahoma City,D000421,189.198.67.252,M004,ATM,58.0,Retired,244.0,1.0,2626.63,2024-11-04 08:10:00,2,2,6
TX000323,AC00194,36.71000000000001,2023-01-30 17:11:53,Debit,Jacksonville,D000671,166.7.230.111,M095,Branch,48.0,Doctor,55.0,1.0,6459.38,2024-11-04 08:11:44,1,2,3
TX000325,AC00286,233.24,2023-04-17 16:56:06,Debit,Louisville,D000351,45.241.13.208,M070,ATM,33.0,Engineer,72.0,1.0,6939.23,2024-11-04 08:07:39,2,0,7
TX000327,AC00471,436.64,2023-12-25 17:46:24,Debit,Los Angeles,D000683,38.210.156.148,M033,Branch,31.0,Doctor,111.0,1.0,14365.18,2024-11-04 08:08:23,2,0,7
TX000328,AC00434,870.43,2023-05-31 16:54:20,Debit,Los Angeles,D000427,178.34.103.183,M037,Branch,29.0,Doctor,55.0,1.0,10115.18,2024-11-04 08:07:52,0,0,5
TX000329,AC00264,354.4,2023-11-06 17:23:08,Debit,Chicago,D000416,87.234.36.48,M046,ATM,74.0,Retired,128.0,1.0,7358.65,2024-11-04 08:10:00,2,3,6
TX000330,AC00316,22.629999999999995,2023-02-20 17:26:39,Debit,Kansas City,D000488,165.114.224.47,M052,Online,53.0,Engineer,112.0,1.0,4438.03,2024-11-04 08:10:56,1,2,4
TX000331,AC00087,182.19,2023-06-19 16:36:25,Debit,Mesa,D000101,157.130.28.27,M007,Branch,26.0,Student,53.0,1.0,1176.1000000000004,2024-11-04 08:06:27,2,0,0
TX000331,AC00140,126.80999999999999,2023-10-30 16:58:01,Debit,Philadelphia,D000693,57.232.212.116,M036,Branch,26.0,Engineer,290.0,1.0,5427.98,2024-11-04 08:12:22,2,0,7
TX000333,AC00418,288.17,2023-09-08 16:48:51,Debit,Virginia Beach,D000399,142.184.68.230,M012,Online,37.0,Engineer,50.0,1.0,3653.11,2024-11-04 08:10:16,2,0,7
TX000334,AC00187,118.76999999999998,2023-10-02 17:44:05,Debit,Atlanta,D000310,104.80.232.55,M066,Branch,55.0,Engineer,123.0,1.0,2104.82,2024-11-04 08:10:29,2,2,4
TX000335,AC00077,651.82,2023-04-14 17:59:43,Debit,Indianapolis,D000280,138.181.222.38,M094,ATM,21.0,Student,166.0,1.0,1802.77,2024-11-04 08:07:02,0,1,8
TX000336,AC00141,66.65,2023-10-17 16:58:59,Debit,Detroit,D000398,120.170.93.69,M100,ATM,37.0,Engineer,33.0,1.0,3559.96,2024-11-04 08:11:00,1,0,7
TX000337,AC00332,98.53,2023-01-16 16:31:48,Debit,Denver,D000684,119.163.214.161,M085,Branch,69.0,Retired,166.0,1.0,3564.8,2024-11-04 08:11:19,1,3,4
TX000338,AC00439,138.95,2023-06-02 16:48:43,Debit,Washington,D000675,104.155.121.252,M090,Online,71.0,Retired,30.0,1.0,6752.92,2024-11-04 08:08:37,2,3,4
TX000339,AC00055,33.890000000000015,2023-11-10 16:10:34,Debit,Nashville,D000588,14.105.144.122,M079,Branch,26.0,Student,177.0,1.0,1444.75,2024-11-04 08:11:36,1,0,8
TX000340,AC00299,23.710000000000036,2023-09-18 16:04:52,Debit,Atlanta,D000284,2.61.10.58,M005,Branch,58.0,Doctor,164.0,1.0,10788.89,2024-11-04 08:09:16,1,2,1
TX000342,AC00171,26.06000000000003,2023-12-21 17:01:24,Debit,San Diego,D000689,140.212.253.222,M096,ATM,65.0,Doctor,283.0,1.0,12893.629999999997,2024-11-04 08:12:00,1,3,1
TX000342,AC00493,17.069999999999993,2023-05-01 17:17:12,Debit,Los Angeles,D000597,47.82.77.181,M023,Branch,27.0,Engineer,44.0,1.0,2798.15,2024-11-04 08:11:25,1,0,7
TX000344,AC00232,703.89,2023-09-22 16:42:15,Debit,San Antonio,D000473,48.19.99.211,M074,Online,46.0,Engineer,62.00000000000001,1.0,3583.67,2024-11-04 08:06:44,0,2,5
TX000346,AC00442,26.55000000000004,2023-09-20 17:25:26,Debit,Houston,D000112,91.204.200.167,M099,ATM,77.0,Retired,228.0,1.0,3085.38,2024-11-04 08:07:23,1,3,6
TX000347,AC00375,147.4,2023-06-09 16:10:51,Debit,San Jose,D000283,92.214.76.157,M067,Branch,42.0,Engineer,259.0,1.0,6797.71,2024-11-04 08:07:18,2,2,6
TX000348,AC00034,202.11,2023-03-30 16:09:26,Debit,Memphis,D000072,59.208.79.116,M005,ATM,27.0,Student,18.0,1.0,746.4700000000003,2024-11-04 08:10:01,2,0,0
TX000349,AC00376,308.42,2023-05-02 16:14:22,Debit,Nashville,D000276,76.0.164.168,M077,Branch,75.0,Retired,39.0,1.0,5427.81,2024-11-04 08:06:34,2,3,4
TX000350,AC00029,11.180000000000007,2023-02-27 16:39:28,Debit,Miami,D000609,176.96.83.253,M035,ATM,53.0,Engineer,144.0,1.0,7467.3,2024-11-04 08:10:57,1,2,6
TX000351,AC00039,294.15,2023-02-02 16:19:31,Debit,Fresno,D000504,112.86.148.212,M020,Online,38.0,Engineer,136.0,1.0,6362.16,2024-11-04 08:07:19,2,0,7
TX000353,AC00365,139.45,2023-07-10 16:43:05,Debit,Boston,D000139,77.7.223.184,M004,Online,27.0,Student,31.000000000000014,1.0,1305.7600000000002,2024-11-04 08:10:08,2,0,0
TX000354,AC00340,432.63,2023-06-30 17:10:38,Debit,Chicago,D000469,116.175.11.222,M024,ATM,29.0,Doctor,137.0,1.0,13648.36,2024-11-04 08:10:24,2,0,7
TX000354,AC00349,131.43,2023-02-01 18:47:20,Debit,Charlotte,D000391,77.7.223.184,M053,Online,43.0,Doctor,65.0,1.0,1337.5,2024-11-04 08:12:12,2,2,4
TX000356,AC00374,516.72,2023-10-09 18:43:04,Debit,Mesa,D000489,197.187.216.106,M025,ATM,42.0,Engineer,128.0,1.0,2015.69,2024-11-04 08:11:35,0,2,5
TX000359,AC00331,166.13,2023-09-06 17:01:50,Debit,Omaha,D000473,29.168.185.63,M013,ATM,68.0,Doctor,227.0,1.0,11822.53,2024-11-04 08:12:08,2,3,1
TX000360,AC00165,626.9,2023-10-10 16:42:09,Debit,Chicago,D000686,59.12.96.11,M017,ATM,23.0,Student,146.0,1.0,587.1099999999997,2024-11-04 08:11:30,0,1,0
TX000361,AC00397,466.85,2023-07-17 16:57:14,Debit,Austin,D000016,136.104.90.223,M007,Branch,56.0,Retired,165.0,1.0,5422.53,2024-11-04 08:09:35,2,2,4
TX000362,AC00192,788.84,2023-05-17 17:00:34,Debit,Phoenix,D000402,4.105.134.118,M055,Online,58.0,Retired,231.0,1.0,1913.73,2024-11-04 08:09:42,0,2,5
TX000364,AC00478,525.28,2023-04-03 16:37:24,Debit,Chicago,D000564,70.130.169.235,M011,ATM,69.0,Retired,134.0,1.0,4693.6,2024-11-04 08:09:39,0,3,5
TX000366,AC00091,632.69,2023-09-12 16:28:38,Debit,Denver,D000455,211.97.88.141,M047,ATM,80.0,Retired,76.0,1.0,4363.74,2024-11-04 08:09:26,0,3,5
TX000367,AC00332,124.34999999999998,2023-12-08 16:39:15,Debit,Oklahoma City,D000082,49.20.211.229,M015,ATM,72.0,Retired,90.0,1.0,3319.76,2024-11-04 08:11:35,2,3,6
TX000368,AC00087,43.849999999999994,2023-03-13 16:25:34,Debit,Fresno,D000091,117.67.192.211,M013,ATM,62.0,Retired,122.0,1.0,4356.98,2024-11-04 08:07:18,1,3,6
TX000368,AC00327,283.81,2023-03-09 16:31:54,Debit,San Diego,D000364,64.57.44.102,M046,Branch,28.0,Student,29.0,1.0,1519.35,2024-11-04 08:10:46,2,0,0
TX000370,AC00269,168.53,2023-06-14 16:30:42,Debit,San Francisco,D000602,157.164.245.130,M100,ATM,71.0,Retired,112.0,1.0,5962.58,2024-11-04 08:12:09,2,3,6
TX000372,AC00322,132.84,2023-08-21 16:28:17,Debit,Oklahoma City,D000244,147.114.91.132,M060,ATM,21.0,Student,143.0,1.0,822.7299999999996,2024-11-04 08:08:40,2,1,2
TX000374,AC00264,144.77,2023-07-17 16:48:23,Debit,Albuquerque,D000194,57.166.147.242,M007,Online,20.0,Student,159.0,1.0,867.3199999999997,2024-11-04 08:10:54,2,1,0
TX000375,AC00014,643.22,2023-05-03 17:04:32,Debit,Atlanta,D000248,175.166.115.182,M073,ATM,64.0,Doctor,93.0,1.0,1035.8599999999997,2024-11-04 08:07:46,0,3,5
TX000377,AC00131,208.07,2023-07-10 16:51:12,Debit,Oklahoma City,D000084,157.164.245.130,M100,Online,32.0,Doctor,36.0,1.0,8478.9,2024-11-04 08:11:43,2,0,7
TX000379,AC00410,295.5,2023-11-23 18:00:00,Debit,Mesa,D000445,137.135.250.168,M095,ATM,59.0,Retired,36.0,1.0,6280.66,2024-11-04 08:07:08,2,2,6
TX000380,AC00488,30.22999999999996,2023-11-06 17:53:25,Debit,Austin,D000406,134.247.5.188,M049,ATM,44.0,Doctor,99.0,1.0,481.1300000000001,2024-11-04 08:12:06,1,2,6
TX000380,AC00021,180.24,2023-07-03 17:03:48,Debit,Phoenix,D000105,169.67.220.37,M098,Branch,58.0,Engineer,144.0,1.0,8431.23,2024-11-04 08:09:17,2,2,6
TX000384,AC00341,96.54000000000002,2023-03-13 17:26:17,Debit,New York,D000387,69.61.96.139,M020,Branch,58.0,Retired,95.0,1.0,7182.22,2024-11-04 08:10:31,1,2,4
TX000386,AC00456,101.04000000000002,2023-07-10 18:16:07,Debit,San Antonio,D000020,142.184.68.230,M067,ATM,27.0,Student,160.0,1.0,1695.5699999999997,2024-11-04 08:06:43,2,0,2
TX000388,AC00135,39.66,2023-05-18 16:16:53,Debit,Virginia Beach,D000680,200.136.146.93,M045,Branch,52.0,Engineer,169.0,1.0,8497.34,2024-11-04 08:07:19,1,2,1
TX000389,AC00279,99.36000000000001,2023-05-09 16:55:54,Debit,Seattle,D000019,93.151.52.152,M004,ATM,40.0,Doctor,46.0,1.0,1272.12,2024-11-04 08:09:15,1,0,7
TX000390,AC00210,123.85,2023-08-25 18:47:28,Debit,Las Vegas,D000274,105.136.156.29,M047,Online,56.0,Engineer,244.0,1.0,3959.62,2024-11-04 08:06:36,2,2,4
TX000391,AC00251,426.93,2023-12-25 17:05:00,Debit,Omaha,D000129,3.70.1.133,M054,ATM,19.000000000000004,Student,248.0,1.0,476.1899999999996,2024-11-04 08:09:12,2,1,2
TX000393,AC00131,222.39,2023-08-23 16:32:59,Debit,Virginia Beach,D000008,180.224.54.115,M088,Online,49.0,Engineer,73.0,1.0,3117.39,2024-11-04 08:10:52,2,2,4
TX000398,AC00293,131.46,2023-05-15 16:37:12,Debit,Charlotte,D000287,146.69.70.214,M006,Branch,67.0,Retired,258.0,1.0,6642.33,2024-11-04 08:11:30,2,3,4
TX000400,AC00285,268.39,2023-06-26 18:25:14,Debit,Miami,D000015,65.164.3.100,M017,ATM,26.0,Student,171.0,1.0,136.73999999999978,2024-11-04 08:06:40,2,0,0
TX000404,AC00020,353.82,2023-04-10 17:57:59,Debit,Milwaukee,D000043,72.128.135.172,M035,ATM,42.0,Doctor,143.0,1.0,705.75,2024-11-04 08:06:40,2,2,6
TX000407,AC00401,364.42,2023-10-10 17:07:27,Debit,Chicago,D000469,120.32.147.210,M078,ATM,51.0,Engineer,146.0,1.0,8119.73,2024-11-04 08:09:16,2,2,6
TX000408,AC00208,195.12,2023-07-25 17:42:45,Debit,Louisville,D000603,199.103.32.145,M043,ATM,46.0,Doctor,144.0,1.0,6101.15,2024-11-04 08:10:40,2,2,1
TX000409,AC00177,230.61,2023-09-04 16:41:19,Debit,Raleigh,D000083,97.4.209.133,M076,Branch,80.0,Retired,204.0,1.0,2561.42,2024-11-04 08:09:46,2,3,6
TX000411,AC00210,242.03,2023-03-13 16:08:41,Debit,Dallas,D000605,219.98.242.240,M014,Online,58.0,Engineer,124.0,1.0,4382.73,2024-11-04 08:07:12,2,2,4
TX000414,AC00400,135.03,2023-02-24 17:00:26,Debit,San Francisco,D000029,74.58.165.67,M097,ATM,23.0,Student,180.0,1.0,1278.0,2024-11-04 08:08:18,2,1,0
TX000416,AC00301,193.54,2023-10-24 16:43:03,Debit,Oklahoma City,D000150,196.244.194.198,M088,Branch,80.0,Retired,267.0,1.0,2929.51,2024-11-04 08:08:26,2,3,6
TX000419,AC00365,266.57,2023-09-26 17:07:06,Debit,El Paso,D000223,91.204.200.167,M031,ATM,72.0,Retired,100.0,1.0,7676.92,2024-11-04 08:09:17,2,3,6
TX000420,AC00480,153.4,2023-03-31 17:36:57,Debit,Mesa,D000599,162.58.247.55,M057,ATM,45.0,Engineer,144.0,1.0,4657.7,2024-11-04 08:08:08,2,2,6
TX000422,AC00235,5.120000000000033,2023-10-13 16:08:26,Debit,New York,D000660,188.205.152.176,M002,Branch,34.0,Engineer,90.0,1.0,3293.01,2024-11-04 08:10:31,1,0,7
TX000423,AC00333,119.11000000000001,2023-06-30 16:31:46,Debit,Detroit,D000078,200.13.225.150,M070,ATM,57.0,Engineer,131.0,1.0,7998.25,2024-11-04 08:09:48,2,2,6
TX000424,AC00267,119.72,2023-02-03 18:15:15,Debit,Tucson,D000445,147.227.81.224,M011,Branch,30.0,Engineer,123.0,1.0,3435.34,2024-11-04 08:10:20,2,0,7
TX000426,AC00490,107.4,2023-06-22 16:47:47,Debit,Virginia Beach,D000271,146.69.70.214,M079,Online,58.0,Doctor,32.0,1.0,344.0699999999997,2024-11-04 08:08:03,2,2,4
TX000427,AC00229,115.92000000000002,2023-01-17 18:42:28,Debit,Raleigh,D000386,204.34.243.93,M033,ATM,53.0,Retired,57.0,1.0,3897.17,2024-11-04 08:09:02,2,2,6
TX000428,AC00196,438.04,2023-08-24 18:54:06,Debit,Philadelphia,D000694,80.92.209.207,M025,ATM,67.0,Retired,247.0,1.0,5358.95,2024-11-04 08:06:33,2,3,6
TX000429,AC00182,677.29,2023-05-01 18:28:00,Debit,Houston,D000016,49.172.82.247,M015,Online,27.0,Engineer,287.0,1.0,627.79,2024-11-04 08:07:15,0,0,0
TX000430,AC00357,296.0,2023-05-15 16:25:29,Debit,Las Vegas,D000623,32.71.250.58,M085,Branch,35.0,Doctor,248.0,1.0,7418.82,2024-11-04 08:06:54,2,0,7
TX000433,AC00285,100.51999999999998,2023-01-30 17:28:00,Debit,Las Vegas,D000140,113.115.81.178,M038,ATM,50.0,Engineer,110.0,1.0,453.3900000000003,2024-11-04 08:11:28,2,2,6
TX000434,AC00475,85.35,2023-07-05 16:08:25,Debit,Washington,D000514,100.4.40.132,M074,ATM,66.0,Retired,166.0,1.0,2173.76,2024-11-04 08:06:25,1,3,6
TX000435,AC00217,79.75999999999999,2023-02-06 16:26:29,Debit,Raleigh,D000268,157.130.28.27,M055,Branch,39.0,Engineer,170.0,1.0,6452.14,2024-11-04 08:09:34,1,0,7
TX000437,AC00357,386.38,2023-01-24 16:00:14,Debit,Phoenix,D000461,203.197.235.35,M058,Online,42.0,Engineer,135.0,1.0,5528.36,2024-11-04 08:10:06,2,2,4
TX000439,AC00493,14.289999999999992,2023-02-28 16:28:25,Debit,Los Angeles,D000317,90.111.245.138,M070,ATM,34.0,Engineer,150.0,1.0,7016.99,2024-11-04 08:08:52,1,0,7
TX000443,AC00070,293.97,2023-11-13 17:34:15,Debit,Phoenix,D000444,56.89.80.133,M047,Branch,68.0,Retired,153.0,1.0,7371.85,2024-11-04 08:08:57,2,3,6
TX000444,AC00273,136.32,2023-10-11 18:50:24,Debit,Miami,D000548,217.233.219.196,M060,Online,19.000000000000004,Student,113.0,1.0,264.8299999999999,2024-11-04 08:09:24,2,1,2
TX000445,AC00280,251.06,2023-12-06 17:27:14,Debit,Chicago,D000593,195.237.152.198,M003,Online,36.0,Doctor,34.0,1.0,10001.66,2024-11-04 08:10:13,2,0,7
TX000447,AC00122,21.400000000000006,2023-12-26 16:07:28,Debit,Fresno,D000537,198.166.198.233,M027,Branch,34.0,Engineer,258.0,1.0,9594.11,2024-11-04 08:11:40,1,0,7
TX000448,AC00072,73.28,2023-03-10 17:33:12,Debit,Boston,D000137,206.84.69.39,M096,Branch,21.0,Student,21.0,1.0,1329.4099999999999,2024-11-04 08:10:57,1,1,0
TX000448,AC00093,70.23000000000002,2023-09-13 16:18:07,Debit,Memphis,D000293,146.47.189.38,M066,ATM,38.0,Doctor,260.0,1.0,11624.93,2024-11-04 08:07:15,1,0,7
TX000450,AC00407,689.29,2023-01-06 17:30:07,Debit,El Paso,D000286,166.41.54.117,M034,ATM,22.0,Student,100.0,1.0,168.84000000000015,2024-11-04 08:07:49,0,1,0
TX000451,AC00495,745.03,2023-08-03 17:42:02,Debit,Fort Worth,D000031,30.92.249.132,M075,Online,28.0,Student,231.0,1.0,160.5699999999997,2024-11-04 08:09:15,0,0,2
TX000452,AC00119,54.610000000000014,2023-12-04 16:10:04,Debit,Milwaukee,D000078,39.163.103.27,M043,ATM,58.0,Engineer,160.0,1.0,7135.64,2024-11-04 08:07:19,1,2,6
TX000453,AC00271,54.05000000000001,2023-04-25 16:53:22,Debit,Louisville,D000373,167.104.180.235,M008,Branch,27.0,Student,146.0,1.0,469.1400000000003,2024-11-04 08:11:34,1,0,0
TX000454,AC00235,107.47,2023-04-12 17:39:29,Debit,Austin,D000606,59.208.79.116,M037,Online,67.0,Retired,144.0,1.0,7517.5,2024-11-04 08:12:09,2,3,4
TX000456,AC00307,219.63,2023-11-10 16:06:27,Debit,Charlotte,D000220,146.47.189.38,M002,ATM,48.0,Doctor,44.0,1.0,8013.63,2024-11-04 08:07:29,2,2,1
TX000458,AC00290,93.51999999999998,2023-08-14 17:41:24,Debit,Philadelphia,D000430,190.251.45.32,M011,Online,51.0,Engineer,97.0,1.0,2791.2,2024-11-04 08:08:04,1,2,4
TX000460,AC00499,376.79,2023-01-30 17:47:18,Debit,Milwaukee,D000242,142.184.68.230,M039,Branch,68.0,Retired,265.0,1.0,7749.14,2024-11-04 08:08:44,2,3,4
TX000460,AC00200,697.32,2023-05-11 16:30:04,Debit,Atlanta,D000277,163.58.140.206,M080,Online,68.0,Retired,91.0,1.0,2016.02,2024-11-04 08:11:18,0,3,5
